61342271	1041	2013-07-14	450
61365764	1017	2015-08-08	150
61372395	1063	2015-08-07	150
61402254	1075	2010-02-13	900
61413411	1087	2015-06-27	150
61420015	1078	2010-03-19	900
61427063	1068	2015-08-03	150
61451520	989	2012-06-07	600
61479034	1068	2014-01-14	300
61483209	1081	2010-06-08	900
61486695	1099	2014-02-11	300
61494778	998	2014-02-24	300
61509716	1015	2013-11-19	450
61514421	1081	2014-11-24	300
61519657	1000	2012-04-02	600
61534271	1098	2011-12-11	750
61544507	998	2015-12-20	150
61544812	1049	2012-06-04	600
61559821	991	2012-06-21	600
61576522	1048	2014-05-02	300
61577943	1034	2012-09-03	600
61585455	987	2015-01-24	150
61587667	1087	2012-02-23	600
61597018	1021	2015-08-25	150
61623971	1049	2011-12-08	750
61631094	1080	2010-08-14	900
61634916	1018	2013-10-10	450
61636608	1098	2013-12-14	450
61638699	1094	2015-09-19	150
61652939	1095	2012-03-26	600
61662444	1065	2016-01-21	900
61672753	1057	2016-11-18	600
61695305	1002	2016-11-05	1200
61696563	1003	2010-10-13	900
61699593	1064	2010-12-14	900
61718507	1005	2010-03-25	900
61724732	993	2014-09-18	300
61729638	1016	2016-10-05	1800
61732583	1018	2013-09-17	450
61738406	1079	2011-08-28	750
61742656	1003	2011-03-12	750
61755634	1064	2016-08-14	1200
61757731	1069	2010-09-10	900
61757959	1066	2012-02-08	600
61784032	989	2011-07-13	750
61787864	1048	2013-06-22	450
61808529	1080	2015-03-11	150
61813510	1083	2011-06-18	750
61813642	1045	2012-03-01	600
61835270	1080	2011-04-15	750
61850847	1086	2010-04-14	900
61872274	1070	2010-01-27	900
61894449	999	2015-10-01	150
61895984	1052	2012-03-05	600
61914601	1036	2014-01-23	300
61929132	1005	2012-10-22	600
61936272	1066	2014-01-16	300
61943871	1066	2010-06-03	900
61948683	1089	2013-07-14	450
61957856	995	2014-05-05	300
61964664	1038	2013-03-11	450
61965248	1022	2012-04-10	600
61975863	1048	2011-08-09	750
61976540	994	2011-08-05	750
61979615	1021	2012-08-24	600
61998932	993	2015-11-20	150
61999419	1031	2013-07-23	450
62029882	1015	2016-07-03	1350
62036277	1012	2015-12-28	150
62038150	1013	2012-05-15	600
62052511	1021	2016-07-15	1650
62065360	1031	2015-11-04	150
62079068	1056	2016-03-20	600
62082134	988	2013-07-13	450
62088771	1083	2016-12-01	1050
62096568	995	2014-01-13	300
62107045	1030	2011-10-16	750
62111397	1085	2013-04-05	450
62117081	1080	2014-12-15	300
62123465	1086	2010-05-20	900
62132670	995	2010-12-11	900
62151510	1034	2013-07-22	450
62157792	1036	2016-06-18	1500
62189192	1025	2016-07-07	1800
62205744	1097	2015-02-27	150
62221600	1023	2014-05-26	300
62251900	996	2015-08-20	150
62252440	1000	2015-04-04	150
62254418	1095	2013-03-17	450
62266096	1102	2011-04-02	750
62269181	1078	2013-01-24	450
62271032	1049	2010-11-27	900
62276832	1069	2013-05-20	450
62279012	1002	2015-01-25	150
62283499	1082	2012-01-28	600
62293652	1049	2014-11-13	300
62301016	1083	2010-07-12	900
62309412	1057	2016-12-05	450
62315281	1054	2016-05-04	750
62324825	1065	2014-12-07	300
62327486	1096	2016-09-08	1050
62333533	1095	2013-07-08	450
62336003	999	2016-09-23	1650
62353021	1034	2012-05-15	600
62353139	1091	2016-06-25	450
62357273	1099	2015-01-22	150
62373272	1008	2013-10-04	450
62374266	1050	2012-12-04	600
62384056	1077	2014-04-15	300
62391478	1016	2014-04-13	300
62392545	1083	2012-08-19	600
62397548	1085	2015-08-04	150
62398831	1009	2015-01-08	150
62413115	1058	2010-09-07	900
62414119	1041	2013-05-12	450
62443879	1027	2011-10-06	750
62453871	1074	2012-10-05	600
62455062	1047	2011-04-07	750
62457441	1054	2014-10-23	300
62463325	1008	2015-07-13	150
62477725	993	2011-02-03	750
62490665	1000	2016-11-09	1200
62497344	994	2016-12-15	1650
62500598	1080	2012-09-13	600
62512953	1071	2013-08-26	450
62514414	1053	2012-05-14	600
62540311	1010	2010-11-07	900
62540971	1088	2011-01-02	750
62550942	994	2012-06-13	600
62552189	1027	2010-08-28	900
62559492	996	2014-02-18	300
62570504	1016	2015-08-22	150
62597339	1083	2014-09-08	300
62616796	1035	2015-01-15	150
62620416	1084	2015-08-12	150
62635857	1022	2016-02-12	1200
62636460	1094	2011-10-10	750
62639224	1097	2016-04-01	1800
62651727	994	2010-09-15	900
62653301	1076	2016-07-04	1500
62658986	1010	2010-02-28	900
62663776	1069	2011-04-05	750
62670121	1054	2015-12-05	150
62680017	1073	2010-10-16	900
62690272	1049	2011-02-21	750
62696518	1085	2012-11-08	600
62724241	1029	2011-10-01	750
62728388	1054	2014-03-22	300
62734802	1036	2010-08-21	900
62745434	1066	2012-11-13	600
62752303	1092	2015-04-07	150
62757404	1026	2010-11-16	900
62773021	1095	2015-11-05	150
62784431	1038	2011-11-12	750
62790388	1050	2016-01-24	1500
62797013	1075	2010-04-03	900
62820782	1089	2011-02-14	750
62824612	1088	2012-11-23	600
62828719	1060	2014-12-18	300
62853195	1064	2012-03-01	600
62856097	1024	2014-03-20	300
62857131	1079	2013-11-05	450
62866279	1072	2014-05-28	300
62885656	1026	2010-07-13	900
62889957	1004	2015-05-02	150
62890589	1015	2010-01-07	900
62892064	1064	2013-04-05	450
62901699	1024	2010-03-11	900
62907087	1055	2016-08-07	0
62912993	1092	2013-09-13	450
62914844	1011	2011-05-17	750
62922496	1079	2013-02-23	450
62934396	1055	2012-08-11	600
62935795	1020	2010-05-03	900
62936874	1068	2016-01-07	300
62940553	1043	2010-07-07	900
62953335	1083	2015-07-27	150
62958171	1074	2013-10-13	450
62968284	990	2014-10-12	300
62987470	1090	2011-11-25	750
62989280	1018	2010-11-19	900
63002464	1013	2011-12-01	750
63002778	1018	2013-12-11	450
63025860	1078	2011-08-25	750
63035226	1064	2016-08-20	600
63049639	1062	2011-06-27	750
63068151	1091	2012-04-23	600
63069180	1064	2011-01-16	750
63089580	1087	2011-07-12	750
63098042	1042	2016-06-17	750
63105785	1034	2014-04-11	300
63131883	1007	2010-05-07	900
63175920	1045	2013-09-27	450
63177907	1024	2016-07-03	300
63193597	1085	2013-02-03	450
63198234	1012	2016-03-02	0
63203140	1067	2014-12-09	300
63217341	1028	2015-11-28	150
63219229	1006	2012-05-27	600
63219768	991	2012-06-13	600
63256229	1082	2012-03-28	600
63262692	1058	2013-07-18	450
63266852	1049	2011-06-20	750
63267555	1017	2012-05-26	600
63286750	1016	2014-10-06	300
63300607	1098	2014-04-08	300
63313004	1083	2011-01-07	750
63347343	1023	2012-07-07	600
63348782	1014	2012-09-25	600
63350543	1039	2012-11-18	600
63353928	1033	2010-02-25	900
63358234	1044	2015-11-07	150
63365340	1048	2012-01-01	600
63365682	1045	2011-04-28	750
63394668	987	2010-10-11	900
63402758	1018	2012-04-10	600
63432234	1071	2011-03-09	750
63436624	1024	2011-02-06	750
63463422	1083	2013-06-12	450
63463866	1080	2012-10-07	600
63468459	1020	2011-01-15	750
63497865	1099	2016-03-23	900
63504273	1032	2015-01-04	150
63529131	1003	2016-10-14	1050
63531794	1036	2015-11-18	150
63543814	1095	2016-07-12	1050
63547903	1015	2011-06-06	750
63579908	1007	2011-04-21	750
63626479	1039	2010-01-26	900
63636229	993	2016-06-21	0
63651525	1090	2016-01-13	1500
63657858	1049	2015-08-04	150
63658746	1004	2015-10-02	150
63684493	988	2010-08-19	900
63684680	1037	2014-07-12	300
63696845	1055	2016-07-20	900
63740403	1083	2011-03-07	750
63753799	1092	2014-06-27	300
63755558	1053	2015-07-21	150
63756775	1012	2013-03-13	450
63771079	1010	2010-03-06	900
63778354	1079	2016-04-04	900
63780503	1085	2012-02-10	600
63781767	1005	2010-11-03	900
63790497	1094	2012-05-06	600
63794993	1101	2011-06-21	750
63800143	1041	2016-09-21	900
63819511	1026	2016-01-26	1500
63820002	1080	2010-02-05	900
63823674	998	2013-02-25	450
63826710	1090	2010-12-26	900
63829504	1004	2010-03-28	900
63837027	1061	2016-12-10	300
63845186	1100	2011-06-07	750
63864869	1077	2010-09-05	900
63868660	1070	2010-11-23	900
63899323	1041	2013-08-04	450
63902219	1036	2016-06-26	1650
63910453	1064	2014-06-07	300
63911378	989	2012-08-17	600
63916896	999	2011-03-25	750
63924573	1055	2015-08-02	150
63932394	1075	2011-06-24	750
63938439	1039	2011-11-04	750
63939305	1099	2013-09-19	450
63956464	1073	2016-11-23	0
63956718	1006	2014-03-28	300
63962662	1090	2015-02-01	150
63968391	1039	2014-07-17	300
63968996	1027	2010-07-01	900
63977541	997	2014-01-02	300
63983500	992	2015-12-10	150
63992670	990	2015-09-22	150
64000923	1096	2013-08-02	450
64010431	1071	2015-04-23	150
64025737	1060	2016-04-05	900
64027640	1099	2016-04-28	0
64049499	1075	2016-04-23	1650
64052755	1084	2012-05-12	600
64079229	987	2011-12-04	750
64081774	1023	2014-12-05	300
64086186	1038	2010-09-22	900
64096597	1043	2010-05-26	900
64105630	1069	2011-10-03	750
64111801	998	2011-08-08	750
64118907	1100	2010-11-21	900
64122828	995	2014-09-01	300
64123619	1072	2016-06-25	1500
64125056	1080	2011-09-03	750
64127139	1053	2014-05-13	300
64139991	1018	2013-10-07	450
64148995	1090	2010-12-15	900
64149065	1089	2016-09-10	1500
64160932	1023	2015-03-04	150
64164073	1055	2013-08-11	450
64175867	1066	2016-01-26	750
64184965	1093	2010-03-06	900
64202855	996	2011-01-07	750
64208232	1050	2011-05-09	750
64208642	1071	2015-06-27	150
64257666	1003	2014-12-06	300
64259649	1009	2012-03-16	600
64299616	1000	2014-06-25	300
64303534	1006	2015-08-13	150
64336309	1100	2015-02-03	150
64359234	1016	2015-07-23	150
64362602	1036	2015-05-25	150
64370026	996	2011-10-04	750
64371529	1069	2016-04-15	1050
64371577	1089	2012-05-09	600
64382923	1047	2010-03-18	900
64390739	1015	2016-09-16	1800
64411202	1006	2011-10-18	750
64422909	1031	2012-03-15	600
64431849	990	2011-01-21	750
64433496	1041	2013-08-14	450
64465042	1075	2014-07-16	300
64524233	1093	2011-03-11	750
64537036	1006	2012-03-22	600
64570713	1003	2012-05-25	600
64572580	1101	2015-02-02	150
64597274	1012	2012-09-12	600
64612471	1017	2013-10-16	450
64620044	1099	2016-12-25	900
64624971	1088	2015-10-08	150
64636425	1062	2015-02-08	150
64660974	1076	2011-08-17	750
64677194	1089	2015-09-27	150
64694339	1092	2016-02-08	600
64695747	1038	2012-05-15	600
64710597	1057	2015-04-23	150
64710622	1079	2012-02-25	600
64712464	1086	2012-09-02	600
64748268	1023	2013-05-10	450
64753895	1048	2011-09-08	750
64757689	1036	2014-09-08	300
64782845	1010	2014-04-03	300
64802861	1046	2012-12-17	600
64803129	1020	2011-04-05	750
64818876	1006	2013-12-14	450
64820951	1067	2011-05-21	750
64825827	1082	2013-10-01	450
64832190	1090	2013-02-01	450
64832360	1055	2011-11-27	750
64838656	997	2010-01-10	900
64871108	1088	2014-05-22	300
64876914	1044	2015-09-10	150
64877860	1079	2016-12-12	600
64919250	992	2013-08-14	450
64919355	1025	2012-03-14	600
64927068	1046	2014-11-22	300
64941147	1089	2016-03-17	1050
64951721	1096	2013-07-03	450
64953007	1047	2012-09-22	600
64961932	1101	2014-05-19	300
64969054	1053	2014-02-22	300
64976615	997	2011-09-28	750
64993982	1073	2012-03-10	600
64997798	996	2016-07-16	1650
65005413	1006	2013-05-07	450
65022336	1092	2011-06-12	750
65022790	1006	2012-06-01	600
65027267	1072	2014-03-10	300
65028158	998	2013-03-18	450
65030151	1026	2010-04-06	900
65048851	1038	2012-02-23	600
65056513	1005	2013-05-21	450
65109180	1052	2015-12-12	150
65112892	1077	2013-02-26	450
65117460	1094	2013-03-03	450
65118450	989	2014-03-08	300
65130773	1084	2016-01-18	0
65148024	1079	2016-11-14	750
65155622	1019	2013-04-02	450
65164011	994	2013-07-14	450
65173534	1036	2010-12-08	900
65184141	1066	2012-10-11	600
65194110	1027	2015-11-25	150
65235807	1028	2016-04-07	150
65237052	1031	2012-03-12	600
65244021	1035	2010-03-26	900
65280035	1068	2012-11-23	600
65282212	1078	2010-12-04	900
65287604	1084	2011-04-05	750
65301066	1093	2010-08-21	900
65333548	1033	2015-02-09	150
65337913	1060	2013-12-26	450
65343127	1083	2010-12-17	900
65367880	1064	2015-05-08	150
65378254	1012	2013-07-25	450
65388465	1043	2013-12-22	450
65399342	988	2010-07-04	900
65433518	1029	2014-03-28	300
65441989	1044	2013-04-04	450
65443978	1016	2014-08-15	300
65446620	1026	2014-08-11	300
65465841	1081	2012-04-22	600
65467310	1068	2015-01-13	150
65471845	1043	2012-08-15	600
65512213	1037	2012-02-02	600
65519865	1071	2014-06-12	300
65574239	1035	2010-11-23	900
65578598	1067	2015-12-09	150
65585885	993	2010-05-16	900
65591005	1099	2015-01-06	150
65595654	1009	2013-07-05	450
65598437	1099	2011-10-17	750
65632679	1015	2013-03-24	450
65634662	991	2015-12-07	150
65636251	989	2010-06-21	900
65641656	1005	2015-06-01	150
65658462	1078	2013-04-20	450
65668041	1091	2012-04-28	600
65670806	1000	2012-01-27	600
65672199	1027	2012-01-15	600
65716056	1018	2014-04-21	300
65756697	1066	2016-10-08	1650
65771283	989	2010-07-01	900
65772505	1068	2013-05-24	450
65779420	1038	2010-03-16	900
65787431	1096	2015-07-14	150
65792069	1002	2010-06-28	900
65794234	1032	2010-06-12	900
65794772	1025	2011-10-24	750
65817307	1008	2016-07-18	750
65825738	1026	2013-03-07	450
65851697	989	2013-11-07	450
65853525	1049	2012-09-15	600
65866439	1007	2012-11-14	600
65869803	1088	2013-12-14	450
65874368	1036	2011-02-17	750
65884428	1048	2013-02-11	450
65919890	1061	2013-03-12	450
65921192	1090	2014-07-09	300
65931594	1102	2013-10-28	450
65945472	1074	2015-07-28	150
65952906	1022	2014-05-09	300
65958119	1000	2014-02-28	300
65983508	1083	2016-11-05	1800
65993134	1035	2011-05-09	750
66005135	1066	2016-10-03	750
66014181	1054	2014-11-23	300
66035367	1060	2011-01-07	750
66038237	993	2013-02-24	450
66042435	1082	2011-04-20	750
66055108	1039	2012-05-07	600
66058212	1059	2016-09-17	300
66060171	1089	2016-02-14	300
66062992	1001	2014-06-14	300
66070547	1053	2014-07-14	300
66078528	1027	2016-09-07	600
66080432	995	2016-02-22	300
66095043	1011	2014-11-01	300
66100504	1101	2010-11-27	900
66106152	997	2012-08-13	600
66108801	1077	2015-04-28	150
66121540	1069	2016-10-16	1500
66130800	1081	2013-09-23	450
66140612	1086	2011-05-15	750
66147940	1047	2016-02-07	450
66176551	1048	2010-01-20	900
66180548	1004	2014-07-04	300
66199050	1049	2011-11-15	750
66204763	1036	2016-08-01	1350
66226373	1018	2014-07-05	300
66232316	1007	2011-02-05	750
66264757	996	2012-12-27	600
66286141	1022	2014-10-03	300
66287405	1046	2016-03-20	150
66292442	1028	2014-12-28	300
66297190	1082	2015-05-26	150
66300081	1026	2014-09-06	300
66306858	1093	2016-11-21	1050
66309202	998	2013-01-10	450
66323011	1061	2014-07-12	300
66325521	1080	2015-12-11	150
66327444	1069	2014-12-10	300
66339852	1077	2013-08-18	450
66345917	1081	2010-03-02	900
66346286	997	2014-11-25	300
66354489	991	2012-02-16	600
66361021	1016	2016-02-02	1500
66371222	1010	2010-07-16	900
66386579	993	2015-01-25	150
66386859	1070	2016-05-12	1350
66387911	1031	2015-08-21	150
66390596	1034	2013-01-22	450
66391443	1000	2015-06-25	150
66403985	1048	2014-08-13	300
66406397	1006	2012-12-26	600
66410706	1058	2011-05-10	750
66418199	1080	2014-02-15	300
66450670	1055	2013-05-13	450
66459323	1025	2013-04-03	450
66462589	1098	2012-07-07	600
66468949	1014	2016-08-26	1200
66482722	1036	2013-10-19	450
66490070	1049	2015-01-18	150
66503662	1089	2010-11-14	900
66510096	1021	2013-02-04	450
66516272	1058	2012-11-03	600
66516687	1075	2015-07-22	150
66520246	1063	2011-04-26	750
66523636	996	2015-09-16	150
66530761	1096	2011-04-20	750
66533021	1046	2014-05-16	300
66547588	1081	2013-03-09	450
66547660	1060	2013-12-17	450
66563758	1056	2013-01-23	450
66574711	1093	2014-07-22	300
66592970	1078	2015-01-16	150
66597035	1041	2012-04-15	600
66602435	1055	2015-06-07	150
66615976	999	2014-08-20	300
66616674	1028	2012-11-18	600
66622024	1019	2016-12-05	1200
66622227	1079	2012-03-16	600
66633164	1052	2010-10-07	900
66635330	1070	2013-11-05	450
66641707	1064	2014-01-18	300
66654614	1064	2012-02-02	600
66655365	1009	2014-01-09	300
66656349	1020	2012-07-11	600
66659524	1014	2013-02-24	450
66662782	1044	2010-07-06	900
66662950	997	2015-07-20	150
66679575	992	2016-06-01	0
66681134	1030	2015-09-16	150
66681443	1036	2010-04-18	900
66691339	990	2010-08-05	900
66696232	1072	2016-12-22	1500
66696684	1022	2011-10-20	750
66702247	992	2015-04-16	150
66702476	1067	2013-09-03	450
66726213	1100	2015-11-02	150
66728499	1061	2016-09-25	900
66763002	1058	2014-02-22	300
66766442	992	2011-07-27	750
66772767	1016	2015-10-09	150
66778376	1019	2016-06-12	1200
66781192	1075	2011-12-18	750
66784299	1012	2016-06-15	600
66811936	1031	2013-02-10	450
66819801	990	2015-09-09	150
66826007	1086	2015-05-02	150
66828856	990	2016-09-11	0
66842867	1084	2011-12-28	750
66844527	1049	2010-02-17	900
66856987	1014	2014-11-04	300
66863135	994	2015-11-03	150
66876983	1100	2016-05-03	150
66877830	997	2013-04-11	450
66879807	1040	2010-06-07	900
66881725	1056	2014-04-18	300
66894515	1040	2010-02-16	900
66896457	1052	2014-01-11	300
66903760	1040	2011-04-15	750
66904799	1067	2010-05-27	900
66917600	995	2016-12-18	1650
66924746	995	2016-03-09	1200
66926109	1046	2014-07-01	300
66935597	1083	2011-12-08	750
66939462	1099	2013-03-27	450
66953348	1093	2016-11-09	750
66967728	1043	2010-09-15	900
66986383	1030	2011-05-08	750
66996306	1086	2013-08-18	450
66998342	1097	2011-05-28	750
67001704	1022	2013-01-22	450
67019502	1072	2012-09-24	600
67052251	1058	2016-04-12	450
67071072	1092	2012-11-18	600
67091212	1043	2013-06-25	450
67101876	1037	2012-05-13	600
67106009	1031	2012-10-27	600
67107979	1057	2013-10-12	450
67114847	989	2014-02-09	300
67132827	1037	2010-11-09	900
67134743	1091	2014-05-26	300
67141098	1039	2011-07-17	750
67150503	1011	2011-05-26	750
67189034	1085	2010-04-15	900
67195127	1060	2013-06-23	450
67198592	1073	2016-07-21	900
67224404	1062	2016-04-23	750
67228690	1026	2011-04-14	750
67280016	1060	2011-04-02	750
67281894	1041	2010-02-11	900
67282160	1026	2015-03-20	150
67292946	1014	2010-08-07	900
67333671	1084	2014-11-06	300
67334202	1046	2012-10-15	600
67334795	1014	2016-10-15	1350
67346815	1074	2014-08-02	300
67370721	1037	2012-10-18	600
67372856	999	2013-06-04	450
67386796	1006	2015-06-20	150
67390231	1018	2016-12-03	1350
67390965	1083	2011-06-11	750
67393712	1076	2013-02-10	450
67407658	987	2014-01-20	300
67415729	1058	2010-11-26	900
67422427	1028	2014-12-23	300
67428504	1065	2011-11-13	750
67434812	1089	2013-03-20	450
67435930	1058	2011-07-24	750
67452263	1043	2014-12-27	300
67459273	1091	2010-11-28	900
67468202	1054	2016-09-12	150
67471256	1022	2012-08-01	600
67482618	1023	2014-11-07	300
67484542	1030	2012-04-01	600
67488008	987	2016-07-21	1050
67496619	1038	2016-03-17	1350
67504440	1073	2013-04-16	450
67528707	990	2016-04-09	1500
67543916	1055	2016-01-18	900
67553679	1004	2010-08-06	900
67572299	992	2014-03-03	300
67621521	1048	2014-01-11	300
67628703	1012	2011-03-14	750
67651833	1023	2011-12-10	750
67653018	1074	2010-05-01	900
67654753	988	2011-12-03	750
67662436	1000	2011-09-19	750
67675150	1071	2010-02-09	900
67675495	1095	2012-04-24	600
67677266	994	2010-12-25	900
67679943	1006	2016-09-20	1350
67711245	1094	2016-08-17	1200
67723288	1042	2013-04-19	450
67741230	1098	2015-12-01	150
67769008	988	2012-03-16	600
67778700	1013	2012-03-21	600
67788537	988	2012-01-04	600
67797318	1031	2014-07-09	300
67804814	1088	2011-06-05	750
67808019	995	2011-05-26	750
67812840	1002	2013-12-08	450
67818356	1020	2011-12-15	750
67856600	1080	2010-02-22	900
67865904	1102	2014-07-04	300
67871240	1072	2016-03-03	0
67873969	1074	2010-09-21	900
67885381	1007	2011-11-20	750
67899405	1094	2013-03-24	450
67909327	1099	2010-02-24	900
67910265	1030	2011-01-23	750
67927933	1051	2016-04-02	1200
67929015	1077	2011-02-26	750
67930204	1040	2014-12-26	300
67934266	988	2014-09-22	300
67963550	1062	2012-03-16	600
67996224	1027	2016-09-13	1800
68003114	1076	2010-02-22	900
68006213	1031	2012-09-24	600
68051892	1091	2014-12-16	300
68057195	1036	2011-12-18	750
68072596	1071	2016-04-20	1650
68084024	1011	2010-04-11	900
68090556	1026	2015-02-11	150
68095770	987	2016-08-08	1350
68123724	1008	2013-10-18	450
68124561	1052	2012-04-17	600
68125213	1048	2010-08-20	900
68134503	1012	2013-01-12	450
68139556	1094	2010-07-18	900
68141661	1062	2013-08-01	450
68141853	996	2011-01-26	750
68157933	1022	2015-08-10	150
68162192	1084	2012-11-19	600
68185275	1065	2016-06-19	150
68192951	1048	2016-11-20	1650
68196014	1002	2010-08-14	900
68209603	1070	2012-07-01	600
68210742	991	2014-10-06	300
68231616	1031	2011-01-22	750
68246891	1029	2011-11-08	750
68252635	1014	2012-08-04	600
68255652	1089	2010-06-07	900
68257066	1005	2010-08-06	900
68257639	1061	2012-08-16	600
68262371	1090	2014-03-14	300
68275882	997	2012-10-02	600
68311328	996	2011-02-17	750
68311597	1023	2011-11-11	750
68322579	1063	2015-02-11	150
68323629	1043	2011-10-21	750
68333029	988	2015-09-07	150
68345322	1060	2010-12-15	900
68347571	1076	2011-02-09	750
68350147	997	2016-05-23	1050
68376079	1028	2011-06-01	750
68378853	1083	2016-08-21	750
68380651	1021	2013-09-11	450
68385559	1058	2010-04-25	900
68387608	1012	2012-01-01	600
68428713	1038	2015-07-06	150
68438273	1074	2015-12-13	150
68441309	1097	2016-07-10	1500
68454306	1028	2013-01-27	450
68457540	990	2010-11-15	900
68458618	1005	2011-07-04	750
68463712	1081	2010-12-05	900
68464355	1023	2015-06-01	150
68495718	1015	2016-07-14	300
68524107	1009	2013-06-10	450
68528017	1067	2011-03-10	750
68529009	1024	2014-01-26	300
68529299	1072	2015-07-25	150
68540797	1004	2012-08-05	600
68561318	1070	2014-06-22	300
68562626	1042	2014-01-21	300
68570603	1091	2011-12-28	750
68606897	1056	2012-09-28	600
68609794	1099	2015-04-04	150
68614462	1072	2016-01-28	300
68623518	1088	2014-04-02	300
68633194	1032	2013-06-12	450
68634342	1093	2012-07-21	600
68638715	1009	2016-05-13	450
68639706	1018	2015-04-17	150
68649692	1040	2010-02-14	900
68654198	1093	2016-03-02	600
68663552	1028	2016-06-19	900
68664676	1084	2012-08-16	600
68672402	1060	2011-12-22	750
68680768	1039	2012-06-17	600
68704920	1018	2015-03-01	150
68710742	1099	2013-01-27	450
68725252	1065	2012-10-05	600
68731073	1092	2012-09-18	600
68734072	1008	2013-01-13	450
68742518	1062	2011-01-03	750
68753562	1021	2011-11-16	750
68772288	1028	2016-05-19	1500
68790392	1038	2011-09-28	750
68792844	1102	2012-07-19	600
68793682	1046	2016-05-12	900
68815172	1088	2012-03-21	600
68818929	1091	2016-06-10	0
68827986	1030	2013-02-05	450
68843623	1066	2011-03-05	750
68882208	1019	2014-12-21	300
68884145	1048	2011-03-05	750
68894783	1092	2012-06-02	600
68900188	1050	2010-01-27	900
68905763	1015	2016-07-08	450
68914200	1095	2012-11-19	600
68923622	1082	2012-02-01	600
68927477	1101	2014-02-24	300
68929545	1101	2012-07-24	600
68934537	1041	2013-10-06	450
68940343	1008	2015-05-04	150
68960644	1063	2010-10-13	900
68962198	1033	2011-10-23	750
68978505	1018	2014-10-16	300
68980945	995	2012-07-13	600
68985669	1027	2016-09-12	1500
68996021	1038	2011-04-21	750
69015608	1038	2014-05-08	300
69026121	1081	2013-02-25	450
69061766	1076	2011-12-14	750
69061872	1066	2013-06-19	450
69067497	1057	2014-02-23	300
69100326	1056	2011-08-13	750
69110827	1057	2016-02-28	1200
69112575	1037	2013-11-15	450
69117181	1076	2016-07-05	1350
69131568	1091	2014-09-08	300
69144313	1063	2015-10-17	150
69170079	1042	2012-06-22	600
69199243	1059	2013-06-25	450
69209397	1035	2013-04-12	450
69209975	1095	2012-09-27	600
69225884	1007	2015-03-16	150
69232750	997	2011-07-15	750
69234095	1098	2010-04-26	900
69249080	1092	2012-12-05	600
69253110	1028	2013-03-07	450
69262221	1088	2011-07-10	750
69287459	1022	2016-12-09	300
69298267	1094	2012-01-04	600
69313511	1000	2011-10-25	750
69320095	996	2012-02-15	600
69325507	1084	2015-07-04	150
69331334	988	2012-04-27	600
69333544	1017	2011-02-20	750
69335932	1083	2013-10-17	450
69345942	1067	2015-02-11	150
69366412	999	2010-11-28	900
69384972	1053	2016-06-01	1200
69386581	1062	2013-06-17	450
69389703	1014	2011-03-26	750
69397764	1102	2012-02-23	600
69411106	1072	2016-08-13	900
69432767	1043	2015-06-22	150
69434143	1028	2014-09-05	300
69438148	1081	2016-08-27	1050
69445346	1037	2014-06-06	300
69445630	1095	2016-10-14	1050
69466857	1050	2013-06-26	450
69474601	1076	2016-11-04	1050
69483061	1039	2011-05-13	750
69484460	999	2010-02-17	900
69487202	1082	2012-08-14	600
69491380	1071	2013-01-05	450
69492303	1026	2014-05-12	300
69493963	1009	2013-06-10	450
69507202	1076	2016-01-06	750
69526596	1060	2014-06-12	300
69528297	1047	2013-02-04	450
69532054	1041	2012-01-16	600
69536262	990	2013-09-18	450
69542321	996	2012-04-21	600
69559422	1030	2010-02-06	900
69571756	1065	2012-06-09	600
69578662	996	2015-01-21	150
69585763	1050	2014-09-13	300
69601465	1085	2011-01-21	750
69610578	996	2013-01-28	450
69617954	1063	2013-09-26	450
69637875	1057	2010-10-17	900
69652486	1022	2012-04-18	600
69676725	1033	2016-01-18	1800
69700616	1043	2014-09-26	300
69706237	1078	2014-11-07	300
69723647	1096	2013-09-06	450
69732973	999	2014-08-18	300
69750629	1052	2011-06-01	750
69750877	1010	2011-09-07	750
69763700	1035	2016-11-19	1500
69764516	1008	2010-12-04	900
69771031	1045	2014-01-22	300
69773823	1057	2016-12-22	900
69784285	990	2015-08-14	150
69785753	1094	2015-02-18	150
69811211	991	2010-04-13	900
69814976	1085	2016-08-28	1800
69817463	1008	2012-07-03	600
69819884	1000	2012-06-05	600
69832584	1041	2015-06-17	150
69835133	1038	2015-06-08	150
69836976	1070	2014-06-27	300
69866237	1101	2011-09-14	750
69874935	1086	2013-05-02	450
69877184	1077	2014-05-27	300
69878220	1071	2010-01-10	900
69880182	1019	2016-06-07	1350
69884296	1015	2011-08-20	750
69904486	1009	2016-04-17	1350
69912208	1096	2014-03-06	300
69912272	1050	2013-01-01	450
69922042	1069	2016-07-24	150
69926333	1083	2013-10-24	450
69930761	1087	2013-03-07	450
69934180	1086	2010-12-24	900
69955274	1000	2014-06-07	300
69966973	1076	2012-08-13	600
69967709	1091	2013-06-11	450
69978751	1039	2015-11-01	150
69983113	987	2010-06-17	900
70013143	1075	2012-11-04	600
70039427	995	2013-02-25	450
70060646	1090	2014-05-23	300
70071521	1014	2011-06-19	750
70072617	1055	2011-07-03	750
70082474	1024	2010-01-22	900
70084229	1006	2013-05-22	450
70094066	1064	2016-12-20	0
70122121	1027	2012-09-22	600
70127858	1099	2010-02-18	900
70150360	1090	2013-09-20	450
70152636	1037	2014-07-13	300
70172733	1096	2016-12-21	450
70183199	1046	2013-06-04	450
70205078	1066	2014-03-06	300
